,emotion,image
5904,8.0,../input/affectnetsample/train_class/class008/image0027052.jpg
5905,1.0,../input/affectnetsample/train_class/class001/image0005671.jpg
5906,1.0,../input/affectnetsample/train_class/class001/image0004446.jpg
5907,4.0,../input/affectnetsample/train_class/class004/image0033219.jpg
5908,8.0,../input/affectnetsample/train_class/class008/image0041816.jpg
5909,6.0,../input/affectnetsample/train_class/class006/image0041275.jpg
5910,3.0,../input/affectnetsample/train_class/class003/image0016979.jpg
5911,7.0,../input/affectnetsample/train_class/class007/image0022841.jpg
5912,3.0,../input/affectnetsample/train_class/class003/image0020990.jpg
5913,7.0,../input/affectnetsample/train_class/class007/image0018033.jpg
5914,6.0,../input/affectnetsample/train_class/class006/image0014244.jpg
5915,2.0,../input/affectnetsample/train_class/class002/image0006663.jpg
5916,1.0,../input/affectnetsample/train_class/class001/image0015881.jpg
5917,1.0,../input/affectnetsample/train_class/class001/image0004926.jpg
5918,7.0,../input/affectnetsample/train_class/class007/image0010849.jpg
5919,4.0,../input/affectnetsample/train_class/class004/image0026757.jpg
5920,2.0,../input/affectnetsample/train_class/class002/image0010730.jpg
5921,5.0,../input/affectnetsample/train_class/class005/image0038495.jpg
5922,5.0,../input/affectnetsample/train_class/class005/image0036534.jpg
5923,8.0,../input/affectnetsample/train_class/class008/image0037756.jpg
5924,8.0,../input/affectnetsample/train_class/class008/image0042208.jpg
5925,8.0,../input/affectnetsample/train_class/class008/image0038646.jpg
5926,5.0,../input/affectnetsample/train_class/class005/image0035587.jpg
5927,1.0,../input/affectnetsample/train_class/class001/image0015277.jpg
5928,6.0,../input/affectnetsample/train_class/class006/image0038980.jpg
5929,7.0,../input/affectnetsample/train_class/class007/image0016767.jpg
5930,2.0,../input/affectnetsample/train_class/class002/image0009535.jpg
5931,8.0,../input/affectnetsample/train_class/class008/image0011828.jpg
5932,8.0,../input/affectnetsample/train_class/class008/image0038917.jpg
5933,7.0,../input/affectnetsample/train_class/class007/image0029089.jpg
5934,3.0,../input/affectnetsample/train_class/class003/image0003204.jpg
5935,1.0,../input/affectnetsample/train_class/class001/image0009178.jpg
5936,8.0,../input/affectnetsample/train_class/class008/image0038720.jpg
5937,1.0,../input/affectnetsample/train_class/class001/image0009398.jpg
5938,6.0,../input/affectnetsample/train_class/class006/image0038731.jpg
5939,2.0,../input/affectnetsample/train_class/class002/image0000301.jpg
5940,3.0,../input/affectnetsample/train_class/class003/image0026088.jpg
5941,8.0,../input/affectnetsample/train_class/class008/image0025778.jpg
5942,5.0,../input/affectnetsample/train_class/class005/image0039506.jpg
5943,1.0,../input/affectnetsample/train_class/class001/image0015941.jpg
5944,3.0,../input/affectnetsample/train_class/class003/image0029755.jpg
5945,2.0,../input/affectnetsample/train_class/class002/image0001197.jpg
5946,8.0,../input/affectnetsample/train_class/class008/image0037909.jpg
5947,5.0,../input/affectnetsample/train_class/class005/image0036469.jpg
5948,7.0,../input/affectnetsample/train_class/class007/image0024592.jpg
5949,4.0,../input/affectnetsample/train_class/class004/image0024310.jpg
5950,2.0,../input/affectnetsample/train_class/class002/image0011288.jpg
5951,1.0,../input/affectnetsample/train_class/class001/image0015058.jpg
5952,3.0,../input/affectnetsample/train_class/class003/image0018320.jpg
5953,2.0,../input/affectnetsample/train_class/class002/image0003544.jpg
5954,1.0,../input/affectnetsample/train_class/class001/image0001787.jpg
5955,6.0,../input/affectnetsample/train_class/class006/image0034138.jpg
5956,7.0,../input/affectnetsample/train_class/class007/image0028773.jpg
5957,1.0,../input/affectnetsample/train_class/class001/image0016556.jpg
5958,1.0,../input/affectnetsample/train_class/class001/image0007397.jpg
5959,7.0,../input/affectnetsample/train_class/class007/image0019838.jpg
5960,2.0,../input/affectnetsample/train_class/class002/image0011544.jpg
5961,5.0,../input/affectnetsample/train_class/class005/image0036868.jpg
5962,3.0,../input/affectnetsample/train_class/class003/image0022070.jpg
5963,3.0,../input/affectnetsample/train_class/class003/image0020115.jpg
5964,7.0,../input/affectnetsample/train_class/class007/image0020148.jpg
5965,7.0,../input/affectnetsample/train_class/class007/image0026716.jpg
5966,5.0,../input/affectnetsample/train_class/class005/image0040482.jpg
5967,3.0,../input/affectnetsample/train_class/class003/image0029364.jpg
5968,7.0,../input/affectnetsample/train_class/class007/image0022276.jpg
5969,1.0,../input/affectnetsample/train_class/class001/image0004260.jpg
5970,5.0,../input/affectnetsample/train_class/class005/image0036817.jpg
5971,2.0,../input/affectnetsample/train_class/class002/image0001886.jpg
5972,2.0,../input/affectnetsample/train_class/class002/image0008251.jpg
5973,6.0,../input/affectnetsample/train_class/class006/image0037303.jpg
5974,4.0,../input/affectnetsample/train_class/class004/image0032823.jpg
5975,6.0,../input/affectnetsample/train_class/class006/image0042483.jpg
5976,3.0,../input/affectnetsample/train_class/class003/image0020548.jpg
5977,6.0,../input/affectnetsample/train_class/class006/image0025997.jpg
5978,7.0,../input/affectnetsample/train_class/class007/image0022626.jpg
5979,4.0,../input/affectnetsample/train_class/class004/image0018240.jpg
5980,1.0,../input/affectnetsample/train_class/class001/image0017058.jpg
5981,2.0,../input/affectnetsample/train_class/class002/image0000895.jpg
5982,2.0,../input/affectnetsample/train_class/class002/image0007042.jpg
5983,8.0,../input/affectnetsample/train_class/class008/image0024973.jpg
5984,2.0,../input/affectnetsample/train_class/class002/image0000528.jpg
5985,6.0,../input/affectnetsample/train_class/class006/image0035655.jpg
5986,8.0,../input/affectnetsample/train_class/class008/image0035241.jpg
5987,3.0,../input/affectnetsample/train_class/class003/image0013465.jpg
5988,2.0,../input/affectnetsample/train_class/class002/image0009274.jpg
5989,5.0,../input/affectnetsample/train_class/class005/image0022019.jpg
5990,5.0,../input/affectnetsample/train_class/class005/image0040957.jpg
5991,1.0,../input/affectnetsample/train_class/class001/image0009355.jpg
5992,1.0,../input/affectnetsample/train_class/class001/image0001042.jpg
5993,1.0,../input/affectnetsample/train_class/class001/image0014293.jpg
5994,1.0,../input/affectnetsample/train_class/class001/image0012809.jpg
5995,1.0,../input/affectnetsample/train_class/class001/image0007256.jpg
5996,6.0,../input/affectnetsample/train_class/class006/image0041174.jpg
5997,4.0,../input/affectnetsample/train_class/class004/image0033273.jpg
5998,4.0,../input/affectnetsample/train_class/class004/image0032099.jpg
5999,5.0,../input/affectnetsample/train_class/class005/image0013181.jpg
6000,7.0,../input/affectnetsample/train_class/class007/image0001794.jpg
6001,8.0,../input/affectnetsample/train_class/class008/image0020647.jpg
6002,7.0,../input/affectnetsample/train_class/class007/image0026883.jpg
6003,1.0,../input/affectnetsample/train_class/class001/image0000640.jpg
6004,6.0,../input/affectnetsample/train_class/class006/image0037449.jpg
6005,5.0,../input/affectnetsample/train_class/class005/image0035548.jpg
6006,1.0,../input/affectnetsample/train_class/class001/image0011882.jpg
6007,2.0,../input/affectnetsample/train_class/class002/image0007554.jpg
6008,6.0,../input/affectnetsample/train_class/class006/image0032808.jpg
6009,4.0,../input/affectnetsample/train_class/class004/image0005662.jpg
6010,8.0,../input/affectnetsample/train_class/class008/image0013605.jpg
6011,1.0,../input/affectnetsample/train_class/class001/image0013136.jpg
6012,2.0,../input/affectnetsample/train_class/class002/image0000095.jpg
6013,4.0,../input/affectnetsample/train_class/class004/image0029903.jpg
6014,3.0,../input/affectnetsample/train_class/class003/image0023749.jpg
6015,7.0,../input/affectnetsample/train_class/class007/image0029369.jpg
6016,4.0,../input/affectnetsample/train_class/class004/image0034049.jpg
6017,4.0,../input/affectnetsample/train_class/class004/image0031842.jpg
6018,4.0,../input/affectnetsample/train_class/class004/image0028489.jpg
6019,4.0,../input/affectnetsample/train_class/class004/image0032382.jpg
6020,5.0,../input/affectnetsample/train_class/class005/image0038970.jpg
6021,5.0,../input/affectnetsample/train_class/class005/image0034420.jpg
6022,4.0,../input/affectnetsample/train_class/class004/image0031132.jpg
6023,5.0,../input/affectnetsample/train_class/class005/image0037941.jpg
6024,4.0,../input/affectnetsample/train_class/class004/image0032009.jpg
6025,8.0,../input/affectnetsample/train_class/class008/image0020475.jpg
6026,5.0,../input/affectnetsample/train_class/class005/image0037210.jpg
6027,5.0,../input/affectnetsample/train_class/class005/image0036282.jpg
6028,3.0,../input/affectnetsample/train_class/class003/image0028683.jpg
6029,6.0,../input/affectnetsample/train_class/class006/image0041331.jpg
6030,3.0,../input/affectnetsample/train_class/class003/image0029812.jpg
6031,3.0,../input/affectnetsample/train_class/class003/image0023903.jpg
6032,1.0,../input/affectnetsample/train_class/class001/image0012147.jpg
6033,5.0,../input/affectnetsample/train_class/class005/image0037332.jpg
6034,1.0,../input/affectnetsample/train_class/class001/image0001739.jpg
6035,3.0,../input/affectnetsample/train_class/class003/image0027389.jpg
6036,6.0,../input/affectnetsample/train_class/class006/image0038108.jpg
6037,7.0,../input/affectnetsample/train_class/class007/image0020867.jpg
6038,5.0,../input/affectnetsample/train_class/class005/image0032501.jpg
6039,3.0,../input/affectnetsample/train_class/class003/image0025162.jpg
6040,8.0,../input/affectnetsample/train_class/class008/image0033016.jpg
6041,5.0,../input/affectnetsample/train_class/class005/image0034713.jpg
6042,5.0,../input/affectnetsample/train_class/class005/image0032812.jpg
6043,2.0,../input/affectnetsample/train_class/class002/image0003815.jpg
6044,8.0,../input/affectnetsample/train_class/class008/image0042213.jpg
6045,3.0,../input/affectnetsample/train_class/class003/image0025752.jpg
6046,6.0,../input/affectnetsample/train_class/class006/image0040389.jpg
6047,7.0,../input/affectnetsample/train_class/class007/image0011209.jpg
6048,1.0,../input/affectnetsample/train_class/class001/image0002236.jpg
6049,4.0,../input/affectnetsample/train_class/class004/image0021818.jpg
6050,4.0,../input/affectnetsample/train_class/class004/image0031120.jpg
6051,5.0,../input/affectnetsample/train_class/class005/image0019801.jpg
6052,3.0,../input/affectnetsample/train_class/class003/image0026140.jpg
6053,7.0,../input/affectnetsample/train_class/class007/image0013411.jpg
6054,2.0,../input/affectnetsample/train_class/class002/image0004470.jpg
6055,1.0,../input/affectnetsample/train_class/class001/image0006354.jpg
6056,6.0,../input/affectnetsample/train_class/class006/image0023293.jpg
6057,2.0,../input/affectnetsample/train_class/class002/image0006320.jpg
6058,8.0,../input/affectnetsample/train_class/class008/image0042385.jpg
6059,4.0,../input/affectnetsample/train_class/class004/image0026422.jpg
6060,5.0,../input/affectnetsample/train_class/class005/image0027932.jpg
6061,5.0,../input/affectnetsample/train_class/class005/image0034431.jpg
6062,2.0,../input/affectnetsample/train_class/class002/image0006743.jpg
6063,2.0,../input/affectnetsample/train_class/class002/image0004805.jpg
6064,7.0,../input/affectnetsample/train_class/class007/image0028240.jpg
6065,1.0,../input/affectnetsample/train_class/class001/image0013669.jpg
6066,3.0,../input/affectnetsample/train_class/class003/image0025119.jpg
6067,7.0,../input/affectnetsample/train_class/class007/image0003387.jpg
6068,7.0,../input/affectnetsample/train_class/class007/image0004947.jpg
6069,6.0,../input/affectnetsample/train_class/class006/image0031191.jpg
6070,2.0,../input/affectnetsample/train_class/class002/image0003865.jpg
6071,8.0,../input/affectnetsample/train_class/class008/image0031784.jpg
6072,2.0,../input/affectnetsample/train_class/class002/image0011695.jpg
6073,5.0,../input/affectnetsample/train_class/class005/image0020198.jpg
6074,5.0,../input/affectnetsample/train_class/class005/image0028888.jpg
6075,2.0,../input/affectnetsample/train_class/class002/image0002100.jpg
6076,2.0,../input/affectnetsample/train_class/class002/image0003718.jpg
6077,7.0,../input/affectnetsample/train_class/class007/image0006610.jpg
6078,7.0,../input/affectnetsample/train_class/class007/image0030028.jpg
6079,1.0,../input/affectnetsample/train_class/class001/image0006810.jpg
6080,3.0,../input/affectnetsample/train_class/class003/image0021433.jpg
6081,5.0,../input/affectnetsample/train_class/class005/image0028774.jpg
6082,4.0,../input/affectnetsample/train_class/class004/image0008204.jpg
6083,3.0,../input/affectnetsample/train_class/class003/image0029472.jpg
6084,8.0,../input/affectnetsample/train_class/class008/image0037305.jpg
6085,7.0,../input/affectnetsample/train_class/class007/image0030632.jpg
6086,3.0,../input/affectnetsample/train_class/class003/image0017380.jpg
6087,6.0,../input/affectnetsample/train_class/class006/image0035375.jpg
6088,3.0,../input/affectnetsample/train_class/class003/image0001020.jpg
6089,7.0,../input/affectnetsample/train_class/class007/image0021299.jpg
6090,7.0,../input/affectnetsample/train_class/class007/image0009055.jpg
6091,8.0,../input/affectnetsample/train_class/class008/image0042450.jpg
6092,5.0,../input/affectnetsample/train_class/class005/image0040597.jpg
6093,4.0,../input/affectnetsample/train_class/class004/image0000592.jpg
6094,2.0,../input/affectnetsample/train_class/class002/image0011683.jpg
6095,6.0,../input/affectnetsample/train_class/class006/image0031902.jpg
6096,7.0,../input/affectnetsample/train_class/class007/image0003161.jpg
6097,4.0,../input/affectnetsample/train_class/class004/image0025151.jpg
6098,8.0,../input/affectnetsample/train_class/class008/image0038612.jpg
6099,6.0,../input/affectnetsample/train_class/class006/image0029023.jpg
6100,7.0,../input/affectnetsample/train_class/class007/image0027476.jpg
6101,4.0,../input/affectnetsample/train_class/class004/image0032909.jpg
6102,4.0,../input/affectnetsample/train_class/class004/image0034509.jpg
6103,1.0,../input/affectnetsample/train_class/class001/image0016418.jpg
6104,7.0,../input/affectnetsample/train_class/class007/image0006260.jpg
